country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,deforested_2000-2010_ha,percent_deforested_2000-2010,vulnerable_2000-2010,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,abg_biomass_stock_2000_Mg,avg_biomass_per_ha_Mg,abg_biomass_loss_Mg_2001,abg_biomass_loss_Mg_2002,abg_biomass_loss_Mg_2003,abg_biomass_loss_Mg_2004,abg_biomass_loss_Mg_2005,abg_biomass_loss_Mg_2006,abg_biomass_loss_Mg_2007,abg_biomass_loss_Mg_2008,abg_biomass_loss_Mg_2009,abg_biomass_loss_Mg_2010,abg_biomass_loss_Mg_2011,abg_biomass_loss_Mg_2012,abg_biomass_loss_Mg_2013,abg_biomass_loss_Mg_2014,abg_biomass_loss_Mg_2015,abg_biomass_loss_Mg_2016,abg_biomass_loss_Mg_2017,abg_biomass_loss_Mg_2018,abg_biomass_loss_Mg_2019,abg_biomass_loss_Mg_2020,abg_co2_stock_2000__Mg,whrc_aboveground_co2_emissions_Mg_2001,whrc_aboveground_co2_emissions_Mg_2002,whrc_aboveground_co2_emissions_Mg_2003,whrc_aboveground_co2_emissions_Mg_2004,whrc_aboveground_co2_emissions_Mg_2005,whrc_aboveground_co2_emissions_Mg_2006,whrc_aboveground_co2_emissions_Mg_2007,whrc_aboveground_co2_emissions_Mg_2008,whrc_aboveground_co2_emissions_Mg_2009,whrc_aboveground_co2_emissions_Mg_2010,whrc_aboveground_co2_emissions_Mg_2011,whrc_aboveground_co2_emissions_Mg_2012,whrc_aboveground_co2_emissions_Mg_2013,whrc_aboveground_co2_emissions_Mg_2014,whrc_aboveground_co2_emissions_Mg_2015,whrc_aboveground_co2_emissions_Mg_2016,whrc_aboveground_co2_emissions_Mg_2017,whrc_aboveground_co2_emissions_Mg_2018,whrc_aboveground_co2_emissions_Mg_2019,whrc_aboveground_co2_emissions_Mg_2020,location
Indonesia,Jawa Timur,Jombang,15,112048,41199,40398,801,0.7148721976295873,1,216,43,23,46,38,9,21,19,27,13,8,53,41,9,18,24,16,58,41,48,37,6406858,156,11649,5821,12527,7430,2268,3487,3911,5583,2485,1408,9240,7227,1595,3253,3563,2561,10163,6908,8847,6868,11745906,21357,10671,22966,13622,4158,6393,7171,10236,4557,2581,16939,13249,2924,5963,6532,4695,18633,12665,16220,12592,1065
Indonesia,Jawa Timur,Jombang,20,112048,39098,39563,-465,-0.415000713979723,0,216,43,23,46,38,9,20,19,27,13,8,52,41,9,18,23,15,55,40,47,36,6187209,158,11649,5821,12527,7430,2268,3480,3904,5583,2485,1408,9203,7172,1584,3166,3447,2518,9761,6775,8729,6766,11343216,21357,10671,22966,13622,4158,6380,7158,10236,4557,2581,16873,13149,2904,5804,6320,4616,17895,12421,16004,12404,1066
Indonesia,Jawa Timur,Jombang,25,112048,34074,37418,-3344,-2.984435242039126,0,216,43,23,46,38,9,20,19,27,13,8,52,41,9,17,20,15,51,38,45,35,5671426,166,11649,5821,12527,7412,2268,3480,3904,5569,2475,1408,9186,7172,1568,3036,3136,2420,9332,6581,8501,6576,10397614,21357,10671,22966,13589,4158,6380,7158,10209,4538,2581,16840,13149,2874,5566,5748,4437,17108,12065,15585,12057,1067
Indonesia,Jawa Timur,Jombang,30,112048,30965,34036,-3071,-2.7407896615736114,0,216,43,23,46,38,9,20,19,27,13,8,52,41,9,15,19,13,49,36,44,34,5334386,172,11649,5821,12527,7412,2257,3469,3888,5550,2440,1408,9170,7172,1568,2853,2993,2261,9058,6362,8332,6476,9779707,21357,10671,22966,13589,4137,6360,7127,10175,4473,2581,16812,13149,2874,5230,5487,4146,16606,11664,15274,11873,1068
Indonesia,Jawa Timur,Jombang,50,112048,20525,20616,-91,-0.08121519348850492,0,216,42,22,46,36,8,18,18,26,11,7,49,36,7,9,9,8,34,25,33,27,3999292,195,11527,5747,12527,7130,2114,3085,3772,5407,2278,1317,8770,6567,1244,1926,1531,1525,6813,4754,6671,5512,7332036,21133,10536,22966,13071,3875,5656,6914,9913,4176,2415,16079,12040,2280,3530,2806,2796,12490,8715,12231,10105,1069
Indonesia,Jawa Timur,Jombang,75,112048,10597,8380,2217,1.9786163072968728,1,216,38,19,45,21,7,8,14,19,7,5,34,24,4,5,3,3,18,11,16,15,2513874,237,10949,5292,12335,4699,1902,1523,3117,4318,1632,1034,6347,4793,840,1234,532,762,4286,2713,3928,3637,4608769,20074,9703,22614,8615,3487,2791,5714,7916,2993,1895,11637,8787,1540,2263,976,1397,7857,4973,7202,6668,1070
Indonesia,Jawa Timur,Kediri,10,152297,87818,73658,14160,9.297622408845873,1,568,73,35,43,223,54,116,110,180,170,34,135,139,122,276,280,226,356,209,181,133,13002121,148,19709,9106,11236,65077,13605,24170,25447,35014,34831,8256,29441,28731,22377,47449,44001,39904,55967,35135,32703,21773,23837222,36133,16695,20599,119307,24942,44312,46652,64193,63857,15135,53976,52673,41024,86989,80668,73157,102606,64415,59955,39917,1071
Indonesia,Jawa Timur,Kediri,15,152297,81010,63669,17341,11.38630439207601,1,568,73,35,43,223,54,116,110,180,170,34,135,139,120,268,276,224,348,206,179,131,12403590,153,19661,9106,11236,65077,13605,24170,25447,35006,34800,8256,29417,28689,22153,46521,43617,39772,55123,34782,32468,21518,22739915,36046,16695,20599,119307,24942,44312,46652,64178,63801,15135,53931,52596,40614,85289,79964,72916,101059,63767,59524,39450,1072
Indonesia,Jawa Timur,Kediri,20,152297,77945,62580,15365,10.088839570050624,1,568,73,35,43,223,54,116,109,179,170,34,135,138,117,260,270,221,331,190,174,127,12085769,155,19648,9106,11236,65055,13597,24170,25430,34988,34781,8256,29399,28562,21839,45538,42850,39333,53141,32949,31884,21028,22157243,36021,16695,20599,119268,24928,44312,46622,64145,63765,15135,53899,52363,40039,83487,78559,72110,97425,60406,58454,38551,1073
Indonesia,Jawa Timur,Kediri,25,152297,71779,59976,11803,7.749988509294339,1,568,72,35,42,223,53,116,109,179,169,34,135,137,114,253,263,217,317,186,172,124,11458546,160,19608,9106,11227,65006,13560,24136,25422,34882,34759,8256,29376,28482,21490,44699,42075,38944,51422,32441,31626,20747,21007335,35948,16695,20582,119178,24859,44250,46608,63950,63725,15135,53855,52217,39399,81948,77138,71397,94275,59475,57981,38036,1074
Indonesia,Jawa Timur,Kediri,30,152297,65142,54706,10436,6.852400244259573,1,568,72,35,42,223,53,116,109,178,169,34,134,137,112,243,258,213,307,183,168,119,10745755,165,19608,9106,11227,64993,13515,24136,25405,34837,34748,8256,29359,28418,21273,43544,41382,38382,50270,32062,31230,20177,19700550,35948,16695,20582,119154,24778,44250,46575,63868,63704,15135,53824,52099,39000,79831,75868,70368,92162,58780,57254,36991,1075
Indonesia,Jawa Timur,Kediri,50,152297,48268,35131,13137,8.625908586511882,1,568,72,35,42,221,50,115,108,171,167,34,131,133,100,202,215,175,231,149,149,92,8707206,180,19515,9059,11138,64806,13197,24050,25221,33799,34392,8204,28957,28013,19684,38108,35858,33398,40025,27671,28586,16620,15963211,35778,16608,20420,118811,24195,44092,46238,61965,63051,15040,53088,51358,36087,69865,65740,61229,73380,50730,52408,30470,1076
Indonesia,Jawa Timur,Kediri,75,152297,26512,16627,9885,6.490607168887108,1,568,68,32,40,214,47,104,98,134,140,30,118,116,59,142,105,95,111,80,100,54,5545872,209,18895,8621,10869,63509,12672,22255,23652,27681,30210,7494,26711,25286,13871,28936,19478,20863,21953,17180,20685,10638,10167432,34641,15804,19927,116434,23232,40801,43362,50749,55385,13740,48970,46358,25430,53049,35710,38250,40247,31497,37923,19502,1077
Indonesia,Jawa Timur,Kota Blitar,10,3337,1370,724,646,19.358705424033563,1,1,1,0,0,2,0,1,1,1,2,0,0,1,0,0,1,1,0,0,0,1,173035,126,226,71,74,313,15,154,219,115,391,61,55,135,53,27,86,173,72,0,39,255,317231,415,131,136,574,28,282,401,210,716,111,101,248,98,49,158,317,133,0,72,467,1078
Indonesia,Jawa Timur,Kota Blitar,15,3337,1109,544,565,16.93137548696434,1,1,1,0,0,2,0,1,1,1,2,0,0,1,0,0,1,1,0,0,0,1,151050,136,226,71,74,313,15,146,219,115,391,61,55,135,53,20,86,165,72,0,39,255,276925,415,131,136,574,28,268,401,210,716,111,101,248,98,36,158,302,133,0,72,467,1079
Indonesia,Jawa Timur,Kota Blitar,20,3337,1027,527,500,14.98351813005694,1,1,1,0,0,2,0,1,1,1,2,0,0,1,0,0,1,1,0,0,0,1,142991,139,226,71,74,313,15,146,219,107,391,61,55,135,38,20,86,148,72,0,39,255,262150,415,131,136,574,28,268,401,197,716,111,101,248,70,36,158,271,133,0,72,467,1080
Indonesia,Jawa Timur,Kota Blitar,25,3337,921,492,429,12.855858555588853,1,1,1,0,0,2,0,1,1,1,2,0,0,1,0,0,1,1,0,0,0,1,132538,144,219,71,74,313,15,146,219,107,391,61,55,135,30,20,86,148,72,0,39,255,242986,401,131,136,574,28,268,401,197,716,111,101,248,56,36,158,271,133,0,72,467,1081
Indonesia,Jawa Timur,Kota Blitar,30,3337,804,408,396,11.866946359005095,1,1,1,0,0,2,0,1,1,1,2,0,0,1,0,0,1,1,0,0,0,1,120426,150,219,71,74,313,15,146,219,107,391,61,55,135,30,20,86,138,72,0,39,255,220780,401,131,136,574,28,268,401,197,716,111,101,248,56,36,158,252,133,0,72,467,1082
Indonesia,Jawa Timur,Kota Blitar,50,3337,535,162,373,11.177704525022476,1,1,1,0,0,1,0,1,1,1,2,0,0,1,0,0,1,1,0,0,0,1,88618,166,160,71,74,255,15,107,219,107,364,42,37,126,23,20,86,129,72,0,39,255,162466,294,131,136,468,28,196,401,197,667,77,68,231,42,36,158,237,133,0,72,467,1083
Indonesia,Jawa Timur,Kota Blitar,75,3337,255,23,232,6.952352412346419,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,47116,185,114,27,34,198,15,40,182,27,256,30,37,126,13,20,54,118,72,0,39,255,86379,209,50,63,363,28,73,333,50,469,56,68,231,24,36,98,217,133,0,72,467,1084
Indonesia,Jawa Timur,Kota Kediri,10,6917,2365,1757,608,8.789937834321238,1,5,0,0,0,2,1,1,0,0,1,1,1,1,0,0,0,0,2,1,0,1,266714,113,67,0,0,233,126,123,21,44,270,137,240,95,15,0,0,0,254,164,35,121,488976,123,0,0,427,231,225,38,81,495,252,440,175,28,0,0,0,466,301,64,221,1085
Indonesia,Jawa Timur,Kota Kediri,15,6917,1803,1392,411,5.94188231892439,1,5,0,0,0,2,1,1,0,0,1,1,1,1,0,0,0,0,2,1,0,1,223378,124,67,0,0,233,119,123,21,44,270,137,240,95,15,0,0,0,240,164,35,121,409527,123,0,0,427,219,225,38,81,495,252,440,175,28,0,0,0,440,301,64,221,1086
Indonesia,Jawa Timur,Kota Kediri,20,6917,1705,1350,355,5.132282781552696,1,5,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,2,1,0,1,213577,125,67,0,0,217,112,123,21,44,270,137,240,95,15,0,0,0,240,155,35,121,391557,123,0,0,398,205,225,38,81,495,252,440,175,28,0,0,0,440,283,64,221,1087
Indonesia,Jawa Timur,Kota Kediri,25,6917,1408,1246,162,2.3420558045395405,1,5,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,2,1,0,1,185373,132,67,0,0,217,112,105,21,27,270,137,240,95,15,0,0,0,226,155,35,121,339851,123,0,0,398,205,192,38,49,495,252,440,175,28,0,0,0,415,283,64,221,1088
Indonesia,Jawa Timur,Kota Kediri,30,6917,1153,1068,85,1.2288564406534626,1,5,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,158820,138,67,0,0,201,112,105,21,27,270,120,240,87,15,0,0,0,209,155,35,112,291170,123,0,0,368,205,192,38,49,495,220,440,160,28,0,0,0,383,283,64,205,1089
Indonesia,Jawa Timur,Kota Kediri,50,6917,679,516,163,2.356512939135463,1,5,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,102012,150,67,0,0,166,73,96,21,27,270,58,240,87,8,0,0,0,140,98,35,112,187023,123,0,0,304,134,177,38,49,495,106,440,160,14,0,0,0,256,179,64,205,1090
Indonesia,Jawa Timur,Kota Kediri,75,6917,242,148,94,1.3589706520167701,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40985,169,58,0,0,83,29,0,11,14,258,14,180,45,0,0,0,0,47,62,24,34,75139,106,0,0,152,52,0,19,26,474,25,329,82,0,0,0,0,87,114,43,62,1091
Indonesia,Jawa Timur,Kota Madiun,10,3462,1148,303,845,24.40785673021375,1,1,4,1,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,131177,114,789,104,17,573,47,41,142,0,36,50,128,220,33,18,0,23,38,0,0,0,240492,1447,191,31,1050,87,76,261,0,66,92,234,403,61,34,0,42,70,0,0,0,1092
Indonesia,Jawa Timur,Kota Madiun,15,3462,770,212,558,16.11785095320624,1,1,4,1,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,100187,130,789,104,17,573,47,41,142,0,36,50,128,220,33,18,0,23,38,0,0,0,183676,1447,191,31,1050,87,76,261,0,66,92,234,403,61,34,0,42,70,0,0,0,1093
Indonesia,Jawa Timur,Kota Madiun,20,3462,721,203,518,14.962449451184288,1,1,4,1,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,94862,132,789,104,10,573,47,41,142,0,36,50,128,210,33,18,0,23,38,0,0,0,173914,1447,191,19,1050,87,76,261,0,66,92,234,385,61,34,0,42,70,0,0,0,1094
Indonesia,Jawa Timur,Kota Madiun,25,3462,609,186,423,12.218370883882148,1,1,4,1,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,84469,139,789,104,10,573,47,41,142,0,36,50,128,210,33,18,0,23,38,0,0,0,154861,1447,191,19,1050,87,76,261,0,66,92,234,385,61,34,0,42,70,0,0,0,1095
Indonesia,Jawa Timur,Kota Madiun,30,3462,490,148,342,9.878682842287695,1,1,4,1,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,72945,149,789,104,10,573,47,41,135,0,36,50,128,210,33,18,0,23,38,0,0,0,133732,1447,191,19,1050,87,76,248,0,66,92,234,385,61,34,0,42,70,0,0,0,1096
Indonesia,Jawa Timur,Kota Madiun,50,3462,295,60,235,6.787983824378972,1,1,4,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,48401,164,770,58,0,526,27,41,125,0,36,50,128,175,23,18,0,23,26,0,0,0,88734,1411,107,0,964,50,76,230,0,66,92,234,322,43,34,0,42,47,0,0,0,1097
Indonesia,Jawa Timur,Kota Madiun,75,3462,120,5,115,3.321779318313114,1,1,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,21552,180,577,15,0,253,27,18,105,0,36,39,95,98,0,0,0,0,0,0,0,0,39512,1058,28,0,465,50,33,192,0,66,71,174,180,0,0,0,0,0,0,0,0,1098
Indonesia,Jawa Timur,Kota Mojokerto,10,2020,383,321,62,3.0693069306930694,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43473,113,27,15,0,12,14,0,12,10,0,0,11,57,0,14,0,0,14,12,0,0,79701,49,28,0,22,26,0,21,17,0,0,20,104,0,25,0,0,25,21,0,0,1106
Indonesia,Jawa Timur,Kota Mojokerto,15,2020,254,247,7,0.34653465346534656,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32551,128,27,15,0,12,14,0,12,10,0,0,11,57,0,14,0,0,14,12,0,0,59677,49,28,0,22,26,0,21,17,0,0,20,104,0,25,0,0,25,21,0,0,1107
Indonesia,Jawa Timur,Kota Mojokerto,20,2020,237,239,-2,-0.09900990099009901,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30661,129,27,15,0,12,14,0,12,10,0,0,11,57,0,14,0,0,14,12,0,0,56213,49,28,0,22,26,0,21,17,0,0,20,104,0,25,0,0,25,21,0,0,1108
Indonesia,Jawa Timur,Kota Mojokerto,25,2020,178,224,-46,-2.277227722772277,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25268,142,27,15,0,12,14,0,12,10,0,0,11,57,0,14,0,0,14,12,0,0,46325,49,28,0,22,26,0,21,17,0,0,20,104,0,25,0,0,25,21,0,0,1109
Indonesia,Jawa Timur,Kota Mojokerto,30,2020,156,177,-21,-1.0396039603960396,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22862,147,27,15,0,12,14,0,12,10,0,0,11,57,0,14,0,0,14,12,0,0,41914,49,28,0,22,26,0,21,17,0,0,20,104,0,25,0,0,25,21,0,0,1110
Indonesia,Jawa Timur,Kota Mojokerto,50,2020,83,76,7,0.34653465346534656,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13456,161,27,15,0,12,14,0,12,0,0,0,11,57,0,14,0,0,14,12,0,0,24670,49,28,0,22,26,0,21,0,0,0,20,104,0,25,0,0,25,21,0,0,1111
Indonesia,Jawa Timur,Kota Mojokerto,75,2020,26,19,7,0.34653465346534656,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4703,178,27,0,0,0,0,0,0,0,0,0,0,57,0,14,0,0,0,0,0,0,8622,49,0,0,0,0,0,0,0,0,0,0,104,0,25,0,0,0,0,0,0,1112
Indonesia,Jawa Timur,Kota Probolinggo,10,5392,2389,1742,647,11.999258160237389,1,2,1,0,1,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,336640,141,111,30,103,20,13,803,402,47,15,73,38,89,0,0,0,0,61,0,0,0,617174,204,56,190,37,23,1473,738,87,27,133,70,162,0,0,0,0,111,0,0,0,1120
Indonesia,Jawa Timur,Kota Probolinggo,15,5392,2165,1535,630,11.683976261127595,1,2,1,0,1,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,312286,144,111,30,103,20,13,803,402,47,15,73,38,89,0,0,0,0,61,0,0,0,572524,204,56,190,37,23,1473,738,87,27,133,70,162,0,0,0,0,111,0,0,0,1121
Indonesia,Jawa Timur,Kota Probolinggo,20,5392,2078,1513,565,10.478486646884273,1,2,1,0,1,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,302130,145,111,30,103,20,13,803,402,47,15,73,38,89,0,0,0,0,61,0,0,0,553905,204,56,190,37,23,1473,738,87,27,133,70,162,0,0,0,0,111,0,0,0,1122
Indonesia,Jawa Timur,Kota Probolinggo,25,5392,1919,1413,506,9.384272997032642,1,2,1,0,1,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,283997,148,105,30,97,20,13,797,402,47,15,73,38,89,0,0,0,0,61,0,0,0,520662,192,56,178,37,23,1462,738,87,27,133,70,162,0,0,0,0,111,0,0,0,1123
Indonesia,Jawa Timur,Kota Probolinggo,30,5392,1767,1218,549,10.181750741839762,1,2,1,0,1,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,266058,151,105,30,97,20,13,797,402,47,15,73,38,89,0,0,0,0,61,0,0,0,487773,192,56,178,37,23,1462,738,87,27,133,70,162,0,0,0,0,111,0,0,0,1124
Indonesia,Jawa Timur,Kota Probolinggo,50,5392,1222,462,760,14.094955489614245,1,2,1,0,1,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,193533,158,105,30,97,20,13,788,395,47,15,66,38,89,0,0,0,0,61,0,0,0,354811,192,56,178,37,23,1444,724,87,27,120,70,162,0,0,0,0,111,0,0,0,1125
Indonesia,Jawa Timur,Kota Probolinggo,75,5392,589,63,526,9.755192878338278,1,2,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,99183,168,89,9,81,0,13,713,349,0,15,51,13,72,0,0,0,0,61,0,0,0,181835,163,16,149,0,23,1308,640,0,27,93,24,132,0,0,0,0,111,0,0,0,1126
Indonesia,Jawa Timur,Lamongan,10,175083,34424,35079,-655,-0.3741082800728797,0,29,30,23,3,59,19,73,50,82,39,19,140,69,35,84,135,50,73,60,47,66,3443986,100,3834,3255,330,8816,2453,10908,7634,12289,5220,2886,21129,9536,4753,11211,19046,7069,9353,8068,6567,9147,6313974,7029,5968,605,16163,4497,19998,13995,22530,9570,5291,38737,17483,8714,20554,34917,12959,17148,14792,12039,16770,1127
Indonesia,Jawa Timur,Lamongan,15,175083,29345,27000,2345,1.3393647584288595,1,29,30,23,3,59,19,72,49,81,39,18,139,69,34,82,131,49,68,57,44,64,3021887,103,3825,3250,330,8776,2433,10847,7600,12225,5205,2866,21013,9486,4655,10963,18680,6932,8876,7788,6306,8962,5540127,7013,5959,605,16090,4461,19887,13933,22413,9543,5254,38524,17391,8534,20099,34246,12709,16273,14277,11561,16431,1128
Indonesia,Jawa Timur,Lamongan,20,175083,27567,25862,1705,0.9738238435484884,1,29,30,23,3,59,19,72,49,81,38,18,138,68,33,79,128,49,66,56,43,63,2859956,104,3817,3241,330,8730,2397,10784,7555,12177,5185,2866,20940,9451,4550,10624,18307,6894,8646,7593,6186,8773,5243252,6998,5942,605,16006,4394,19771,13850,22324,9505,5254,38391,17327,8341,19477,33563,12639,15851,13921,11341,16083,1129
Indonesia,Jawa Timur,Lamongan,25,175083,23730,22030,1700,0.9709680551509855,1,29,30,23,3,59,18,72,49,80,38,18,138,67,32,73,122,46,55,52,39,59,2492230,105,3817,3241,330,8730,2362,10777,7527,12108,5180,2866,20908,9343,4367,9996,17703,6591,7536,7180,5727,8330,4569088,6998,5942,605,16006,4330,19757,13800,22198,9497,5254,38331,17129,8005,18326,32456,12084,13816,13164,10500,15272,1130
Indonesia,Jawa Timur,Lamongan,30,175083,19941,19878,63,0.035982933808536524,1,29,30,23,3,58,18,72,49,80,38,18,138,67,30,70,119,44,50,49,37,56,2146252,108,3806,3193,330,8700,2348,10757,7520,12059,5106,2866,20870,9328,4225,9713,17411,6421,6922,6875,5421,8045,3934795,6978,5854,605,15950,4304,19721,13787,22109,9360,5254,38262,17102,7746,17808,31920,11772,12691,12603,9938,14749,1131
Indonesia,Jawa Timur,Lamongan,50,175083,12292,9375,2917,1.6660669511031911,1,29,29,22,3,50,14,66,45,75,35,18,128,60,21,49,86,30,29,29,25,36,1334155,109,3669,3075,315,7641,1921,10043,7066,11492,4833,2748,19592,8437,3039,7149,13334,4551,4244,4464,3826,5490,2445951,6727,5637,577,14008,3522,18412,12954,21070,8861,5038,35918,15467,5571,13107,24445,8343,7781,8184,7015,10064,1132
Indonesia,Jawa Timur,Lamongan,75,175083,5091,1899,3192,1.8231353129658505,1,29,24,15,2,29,6,37,29,48,18,10,78,35,8,16,30,12,5,8,8,15,570803,112,3056,2216,261,4428,787,5815,4627,7568,2451,1670,12325,5002,1331,2574,5078,2035,808,1450,1406,2439,1046472,5604,4063,478,8117,1444,10661,8483,13874,4493,3062,22595,9171,2440,4719,9310,3731,1481,2659,2577,4472,1133
Indonesia,Jawa Timur,Madiun,10,111748,62322,56059,6263,5.604574578515947,1,212,70,21,18,314,73,65,166,65,84,46,260,146,35,223,43,55,120,29,39,150,9820905,158,20877,5132,4814,77211,15776,12205,30506,12355,22015,10998,45856,28311,5982,35387,6833,9165,17971,4586,6259,25371,18004993,38274,9408,8826,141554,28923,22375,55927,22651,40361,20163,84069,51904,10968,64876,12528,16803,32947,8407,11474,46514,1141
Indonesia,Jawa Timur,Madiun,15,111748,56529,47807,8722,7.805061388123277,1,212,69,21,18,312,72,65,165,65,84,46,258,146,35,220,43,53,116,29,39,148,9276131,164,20870,5132,4814,77029,15712,12177,30410,12311,22015,10980,45620,28266,5954,35042,6771,9018,17598,4536,6222,25163,17006241,38262,9408,8826,141219,28806,22324,55751,22570,40361,20131,83636,51821,10915,64244,12414,16534,32262,8316,11406,46132,1142
Indonesia,Jawa Timur,Madiun,20,111748,53651,46442,7209,6.451122167734545,1,212,69,21,18,312,72,64,165,65,84,46,257,145,35,218,42,52,113,28,38,146,8961798,167,20870,5132,4814,76934,15663,12156,30400,12291,22015,10953,45554,28196,5888,34769,6691,8853,17175,4472,6178,24867,16429963,38262,9408,8826,141046,28716,22285,55733,22533,40361,20081,83515,51692,10794,63744,12266,16231,31488,8199,11326,45590,1143
Indonesia,Jawa Timur,Madiun,25,111748,48524,42996,5528,4.946844686258367,1,212,69,21,18,311,72,64,165,65,84,46,256,145,34,214,41,49,107,28,37,139,8409571,173,20870,5132,4814,76835,15645,12156,30372,12291,22015,10945,45414,28134,5790,34318,6528,8577,16532,4437,5974,24142,15417547,38262,9408,8826,140864,28682,22285,55683,22533,40361,20066,83260,51579,10615,62917,11968,15725,30308,8134,10952,44260,1144
Indonesia,Jawa Timur,Madiun,30,111748,43543,40119,3424,3.064036940258439,1,212,69,21,18,309,71,64,164,65,83,46,254,145,33,211,40,48,104,27,36,136,7848942,180,20870,5132,4814,76664,15491,12156,30312,12281,21987,10945,45213,28100,5738,33926,6359,8400,16140,4369,5894,23781,14389727,38262,9408,8826,140552,28401,22285,55571,22515,40310,20066,82891,51517,10519,62199,11658,15400,29591,8010,10805,43599,1145
Indonesia,Jawa Timur,Madiun,50,111748,28993,24280,4713,4.217525145863908,1,212,69,20,18,294,62,61,154,62,83,45,232,134,24,150,26,30,63,19,24,93,5874330,203,20825,5030,4768,74426,14247,11706,28844,11873,21876,10858,41939,26578,4423,25420,4380,6019,10448,3171,4199,17684,10769606,38179,9222,8742,136447,26120,21461,52880,21767,40107,19906,76888,48727,8109,46603,8030,11035,19155,5813,7698,32421,1146
Indonesia,Jawa Timur,Madiun,75,111748,15663,10472,5191,4.645273293481762,1,212,67,16,16,221,38,37,93,42,75,38,128,94,10,51,10,14,22,8,8,37,3750391,239,20489,4395,4511,62829,10285,7833,19079,8662,20691,9691,25387,20035,2170,9738,1881,3557,4124,1529,1612,8867,6875717,37564,8057,8270,115186,18857,14361,34978,15880,37934,17767,46542,36730,3979,17853,3448,6522,7561,2803,2956,16256,1147
Indonesia,Jawa Timur,Malang,10,345573,251777,272566,-20789,-6.0158056329632235,0,1670,641,380,414,627,178,949,319,658,199,92,905,424,275,612,474,246,457,586,589,279,53386559,212,199902,114423,127348,193734,53300,272176,90362,202509,53167,25792,264804,106872,58589,126340,89899,50121,82205,114690,118946,59773,97875359,366486,209776,233471,355179,97717,498990,165664,371266,97473,47285,485475,195932,107413,231624,164814,91888,150709,210266,218067,109583,1155
Indonesia,Jawa Timur,Malang,15,345573,243720,261735,-18015,-5.2130808830551,0,1670,641,380,414,627,178,949,319,658,199,92,904,423,271,604,467,243,445,575,577,275,52484775,215,199880,114423,127339,193663,53291,272134,90346,202490,53148,25792,264770,106733,58111,125377,89018,49760,80855,113489,117513,59389,96222087,366447,209776,233455,355048,97700,498912,165633,371231,97438,47285,485411,195678,106537,229858,163200,91226,148233,208063,215440,108879,1156
Indonesia,Jawa Timur,Malang,20,345573,239598,260140,-20542,-5.944330141533048,0,1670,641,380,414,627,178,948,319,657,199,92,904,422,268,596,461,240,435,568,568,273,51980694,217,199852,114414,127329,193636,53275,272027,90289,202472,53128,25782,264705,106588,57745,124435,88282,49382,79614,112558,116447,59061,95297938,366395,209760,233437,354999,97670,498716,165530,371199,97402,47267,485292,195412,105866,228131,161850,90533,145959,206357,213486,108278,1157
